aspectRatio,wingSecPercentage,wingArea,taperRatio1,taperRatio2,aspectRatioV,areaV,taperV,posXV,fuselageLength,neutral_point,static_margin,deflection_cruise_aileron,deflection_cruise_elevator,deflection_cruise_rudder,deflection_cruise_flap,cd0,cd1,cd2,alphaStallWing,stallPositionWing,weightEmpty,mtow,fuelTotal,runway,speedTakeOff,timeTakeOff,fuelTakeOff,cDRunAvl,cDRun,alphaRun,fuelDescent,descentTime,fuelClimb,timeClimb,cruiseRange,range_all,cgPostionable,allElseCgPercentFuselage
10.964691855978616,0.4430696674751897,1.1444434885540873,0.6859203383580239,0.8036282788498941,4.269319380373383,1.4749934579000001,0.8424148692924316,1.4618638029687219,1.3921175181941505,0.590138,5.470501858858797,,-1.87858,,,0.07471011167104316,0.00029385137740201565,0.034494708380116694,13.587101549836033,48.06370409509731,932.7537906650368,1412.64,248.80220933496327,739.7560248588787,35.556151156562,32.87,0.9019528,0.04576,0.09531756939432035,9.55053,15.256877862001184,1500.0,34.29636549820167,1500.0,258.4257125945304,337.436335187947,True,76.27867034952403
7.431780161508694,0.6645248536920207,1.6525733872310986,0.3417745276266978,0.578630978731302,5.213986217196107,0.43723924958954996,0.5877258780737462,1.5631027476836767,1.531827587096866,0.367466,10.998608409616178,,4.02544,,,0.05845714738376794,0.0023353820387479103,0.06291843146371048,13.492975637759187,70.02984212100604,866.4272804218617,1412.64,315.1287195781384,592.1632787098495,33.022589596772264,28.78,0.7897232000000001,0.03297,0.07670799483291392,10.27125,18.774004447376004,1500.0,40.507833083050144,1500.0,304.6232995958676,383.4678262951263,True,37.998425475362026
10.344009585513211,0.7247158970388947,2.3386927796655246,0.727716457474308,0.8057103677991551,3.9688767415595345,0.6703252523090084,0.6141316154394778,1.0874280927776587,1.6309761238544878,0.260692,10.9523452383924,,4.03671,,,0.05521102778515001,0.004684533322571506,0.046127472390451306,14.610225620660316,45.93287557644087,924.6569112414375,1412.64,256.89908875856264,267.0410006458088,25.60002779007984,17.94,0.4922736000000001,0.03055,0.07035888090820258,5.61037,12.475672677346807,1500.0,35.10460401848682,1500.0,251.5917868142015,315.616799333932,True,18.945110323966073
4.921049399450752,0.5168505863397641,1.634070631991145,0.6455795683552144,0.5980812032070795,3.936783668917396,0.7542566990516506,0.9466945815585674,2.3883200364077593,1.5018366758843364,0.543217,8.823927843003396,,-0.20574,,,0.06046068235457996,0.0011919496206290424,0.07494420852696314,17.19091721138394,55.47785523918678,875.3460482648397,1412.64,306.20995173516036,456.2805404858415,30.46949896309283,24.6,0.6750240000000001,0.03828,0.08213056935045154,10.60338,22.615864027246047,1500.0,43.88292957622463,1500.0,256.8566491749336,339.48443005466066,True,60.40133157723425
10.239529517921111,0.35780919753964785,1.36148515636877,0.5903783483675422,0.9064164105183561,3.7513660961895203,0.8279445435415156,0.9927798928053525,1.5389702385196187,1.6128945257629677,0.407806,8.863837283632058,,-0.613,,,0.06495762330870493,0.0006762711622265128,0.038936440707818376,13.144654269222773,39.48833893593693,901.8476608694888,1412.64,279.7083391305113,629.8530008004607,34.04784312271169,29.740000000000002,0.8160656000000001,0.03528,0.0820971148360706,10.24536,14.025411462458353,1500.0,34.39394421719398,1500.0,318.50238792838377,394.6934413345769,True,41.68249997950381
5.206286659903237,0.7131704002534166,2.0473443081862257,0.6815476045265254,0.5399346836420158,3.912362367081552,0.7421288743321122,0.8406503828963983,2.25091368359035,1.510422337478011,0.466174,9.823041006237442,,0.78865,,,0.05679642137605755,0.0023381359551361757,0.07117655327819326,17.565766476156544,37.600827141212925,885.2353429183856,1412.64,296.32065708161446,309.3445654050779,26.7648088189437,19.580000000000002,0.5372752000000001,0.03675,0.07781450046549321,7.89628,19.29705858499934,1500.0,41.708817826213284,1500.0,255.61768310641747,330.41115903383195,True,46.155961579017976
10.693137829622723,0.5929682762811064,2.0997684050294394,0.7722823356914774,0.8896397063341801,3.2495849649973163,1.1927876938763398,0.6218331872684371,0.8884459211575417,1.572456957491473,0.288771,10.564450860849911,,1.49133,,,0.05929190219699715,0.004347245058213504,0.03757521263279415,14.347434089165024,47.25152318982951,953.4333092803029,1412.64,228.12269071969723,313.4426456414564,27.033219572367397,19.69,0.5402936,0.03438,0.07523800390510865,5.97464,11.401331202980499,1500.0,33.38779369031451,1500.0,221.42583295175083,285.12820612858917,True,21.576806535484742
4.9571251661238716,0.7426634131375698,2.1053975329230448,0.8063914507329684,0.3112904446865118,4.783295638335128,0.9238207501125753,0.5794798220723614,0.8061410302495462,1.695529528770911,0.317179,11.140827275186071,,6.42286,,,0.05850886912984492,0.009253813601327708,0.09201765531732006,18.66550115127827,12.239246107577756,903.698217713396,1412.64,277.85778228660405,403.18933439802095,28.908392342559896,22.97,0.6302968,0.03676,0.07773067703766148,9.41626,26.579039008201637,1500.0,48.696363098670744,1500.0,175.1269264638578,253.780439662271,True,22.713241996589424
7.187664263818764,0.6459851477659098,1.9305197993226528,0.5722654018862012,0.9475927427297901,5.525009990738148,0.6646168366881291,0.5217957318995203,1.109536146822195,1.398185681917981,0.320227,10.924340031760067,,3.66112,,,0.05755925051848419,0.0046538135602541995,0.05776765536559089,15.13023798151884,60.86913368848174,885.6321110826683,1412.64,295.9238889173318,416.8796756155761,29.613896406650262,23.31,0.6396263999999999,0.03365,0.07525105842782734,8.24674,16.792507095979722,1500.0,39.08219018287973,1500.0,280.72595376507735,353.21684063144676,True,33.67074032510091
11.049588304513623,0.7976792410170087,1.454195677721903,0.8337834696498037,0.7152238415935548,5.075105396100531,0.3964656880525043,0.6994381463630783,0.981711795447249,1.343456014048325,0.212205,11.41080865792313,,4.41544,,,0.06045778909003371,0.004053601347110957,0.03879908230586021,14.240895444571478,23.988880522619137,868.1242534203608,1412.64,313.4317465796393,501.5066637235546,32.06217028214445,25.82,0.7085008,0.03005,0.07536801508850566,10.53437,12.885930969899682,1500.0,34.388529517685726,1500.0,385.44008164430136,458.7345765595824,True,22.992639085277204
