,0,1,2,3,4,5,6,7,8,9,10,11
0,0.6106374163896888,0.34617276347881665,0.5085793193514914,0.792723850781353,0.9341810411461455,0.9631976814068196,0.3167418875707164,0.46405346028499433,0.23159504876836948,0.25982976832260946,-0.001,0.001
1,0.5179294576516763,0.5947753375035365,0.5016560708911133,0.35966993628947,0.8164126125259505,0.5208609417042441,0.5221644484426059,0.9120341741496609,0.20727366288156784,0.3372704400812998,-0.001,0.001
2,0.6106374163896888,0.34617276347881665,0.5085793193514914,0.8039650437947523,0.9341810411461455,0.9631976814068196,0.3167418875707164,0.46405346028499433,0.23159504876836948,0.25982976832260946,-0.001,0.001
3,1.160140895397664,0.9613394535873968,0.5662425399065099,0.7211864011393398,0.5718163125970971,0.6401934669678369,1.025172579503968,0.6855974289696494,0.48052182545425487,0.3648195016084371,-0.418792423135937,0.16876373880476941
4,1.1680888874611628,0.8396187373513215,0.4275431962818863,0.6181383452199265,0.6189219788868612,0.3372293338352395,0.5645837699052361,0.32052286462973656,0.4978886793926761,0.20358708431938333,-0.714012899187644,0.23156403154653094
5,0.6106374163896888,0.34617276347881665,0.5593407148678139,0.792723850781353,0.9336273942554665,0.9818944693880878,0.3167418875707164,0.46089995603797346,0.20482773943650612,0.2345921966246286,-0.001,0.001
6,1.0727819507652419,0.9703188026393542,0.5343413825365213,0.6296615033507109,0.3808774780571898,0.37061914212420044,0.5849854341749382,0.7587106512649903,0.3679150946162427,0.16301343523818784,-0.5806921492060168,0.18550226323093402
7,1.1608454082391235,0.9618044889722825,0.5758186690103827,0.7964764223236136,0.6355098140456668,0.8798222570129436,1.1004543047690447,0.9435312045668975,0.40903355311300066,0.262494294978629,-0.4439833722904304,0.17000987690797936
8,0.8184906191506212,0.8396187373513215,0.5146883373794824,0.383254698871843,0.5398822355672972,0.38704220972485903,0.6507524982369275,0.36240745087581466,0.4948451341191335,0.20358708431938333,-0.5983428376430422,0.20153176700351005
9,0.6106374163896888,0.34617276347881665,0.5091115049842819,0.7872111578155084,0.4214837120668045,0.9594544631413928,0.34524371171858914,0.46405346028499433,0.23159504876836948,0.2667909514227035,-0.001,0.001
10,1.1680888874611628,0.8397098001037169,0.4275431962818863,0.6181383452199265,0.4764900836174607,0.82672727336597,0.5645837699052361,0.32052286462973656,0.4978886793926761,0.20358708431938333,-0.7190911363690615,0.23206695435101718
11,0.5179294576516763,0.584491146629746,0.5016560708911133,0.35966993628947,0.7772095933131075,0.6407295061038263,0.5172023860044126,0.9173276523093372,0.20727366288156784,0.34010272154721394,-0.001,0.001
12,1.1563822015540592,0.7004497533471532,0.583522262048724,0.7544508155216686,0.5717766706295717,0.6401934669678369,1.131374440867755,0.7450071821275785,0.4771709886807906,0.38435081327029824,-0.37000214005608306,0.15982109771720718
13,1.1011668708960363,0.3955186579624795,0.22396707580488467,0.6313622039618123,0.330446664966832,0.3886147034951985,0.5708512063294255,0.3226780847651329,0.3679150946162427,0.16035240470268677,-0.7637615875684414,0.621934899012483
14,0.6783235051699107,0.34617276347881665,0.5136205228331224,0.5090364345639125,0.8946447775018672,0.6487515218772152,0.31648859515409716,0.46405346028499433,0.2290803945168265,0.25982976832260946,-0.001,0.001
15,1.1680888874611628,0.8396187373513215,0.4221075955794175,0.6181383452199265,0.618170864767258,0.6600231366696845,0.3260184972872568,0.3074002871088455,0.4440187469335662,0.2036490913022846,-0.7576116939916834,0.23892718610548097
16,0.6048518385389062,0.34617276347881665,0.5085793193514914,0.792723850781353,0.9341810411461455,0.9198652465218753,0.3167418875707164,0.4727286110015132,0.23159504876836948,0.25748257208305436,-0.001,0.001
17,1.049486958176432,0.9164605885332631,0.47557533243633027,0.6986460889217629,0.5393884565867848,0.6268160159343145,0.6529424275696527,0.36272630173459264,0.410027993712613,0.2042217814245607,-0.6513487608104083,0.21116258936600052
18,1.046913682389296,0.34825703917539913,0.42724018476797687,0.42098331895187124,0.4766047064076282,0.3303469251270558,0.5387131256345987,0.36852889708088693,0.23712287360478101,0.36174396744961385,-0.001,0.001
19,1.049486958176432,0.9113927367634806,0.5683358557046531,0.7911180636653669,0.5393884565867848,0.6304506552344589,0.6497374779013482,0.35681698075710006,0.38638800963669845,0.23731296458621517,-0.5732852535614578,0.17283504734258645
20,1.0708137520454901,0.6148533198758074,0.570976466751343,0.7490963462624363,0.38018636820807566,0.6395033232527879,1.025172579503968,0.6846835450559938,0.47719317160394586,0.38426754715598654,-0.41435606214514364,0.16287213310017828
21,1.1039068737908357,0.7365705449389262,0.5000426455084349,0.5445070612395135,0.48894952423551824,0.8411069249949327,0.8120918209901645,0.9862044040644988,0.3990324493455344,0.24753299844215737,-0.5741093389722681,0.2007376471345002
22,1.1499342632332699,0.6896572317366094,0.5648107719144521,0.6953709379178292,0.5707872073287968,0.6401934669678369,0.8524430744737975,0.6846835450559938,0.35432786796569254,0.3828791347056063,-0.43532201981992186,0.1714994248275363
23,0.6106374163896888,0.9751307442754918,0.5091115049842819,0.7872111578155084,0.4214837120668045,0.97495485793665,0.34106381874809905,0.46405346028499433,0.48294089506411175,0.2667909514227035,-0.5885338540686518,0.21084284173035908
24,1.1066448729646479,0.8902568068499922,0.42929598216013987,0.5442288393844897,0.48894952423551824,0.7403980273439397,0.8134236475146633,0.9598715006765066,0.40569421140438655,0.1645328379240128,-0.6545962904425077,0.23887722117315557
25,0.715900490338844,0.9740826871474568,0.29737612957448334,0.40351738149589145,0.36601212957065526,0.6539635159738277,0.32582976632903754,0.708182623533713,0.44817587439261053,0.1636045553781094,-0.7238972497639554,0.40546657996210866
26,0.715900490338844,0.7823309999117706,0.2711854657100601,0.5012849451253989,0.39455541063271193,0.6539635159738277,0.33143686881723455,0.7073898057382398,0.4485290847450269,0.1636045553781094,-0.7243780545761627,0.4527945746135705
27,0.715900490338844,0.7811004324051223,0.29969850799728537,0.5012849451253989,0.39455541063271193,0.6539635159738277,0.3258736836062664,0.7073898057382398,0.4485290847450269,0.16359968094328145,-0.7147295920887556,0.3961013541236849
