,0,1,2,3,4
0,0.6000000000000001,0.5,0.335,0.37000000000000005,-0.2816317243965424
1,0.6000000149011613,0.5,0.335,0.37000000000000005,-0.28163172071185943
2,0.6000000000000001,0.5000000149011612,0.335,0.37000000000000005,-0.2816317228079247
3,0.6000000000000001,0.5,0.3350000149011612,0.37000000000000005,-0.28164920801004245
4,0.6000000000000001,0.5,0.335,0.37000001490116124,-0.2816317243965424
5,0.36000000000000004,0.39338967204093933,0.469,0.37000000000000005,-0.29079869460199925
6,0.36000000000000004,0.39338967204093933,0.469,0.37000000000000005,-0.29079869460199925
7,0.47999300607111417,0.44669172924941863,0.402003904943628,0.37000000000000005,-0.2985236541765183
8,0.5399836133408317,0.47334013889728443,0.3685091492180357,0.37000000000000005,-0.292834160750149
9,0.5699832578484689,0.4866662719790113,0.35175934770127154,0.37000000000000005,-0.28789088014110553
10,0.5849868522674355,0.49333101415222275,0.3433823408173486,0.37000000000000005,-0.2848250119234832
11,0.5924909891699403,0.4966644245531633,0.33919253104678343,0.37000000000000005,-0.28342515768282317
12,0.5962441258681581,0.4983316042792974,0.33709702972361183,0.37000000000000005,-0.28230979230131636
13,0.5981215454906007,0.4991655722862365,0.336048803767748,0.37000000000000005,-0.28214673666721013
14,0.5990603796757759,0.49958261153782274,0.33552462134769184,0.37000000000000005,-0.28192713998774643
15,0.599529964355887,0.4997912056076194,0.3352624365679631,0.37000000000000005,-0.28203852769957066
16,0.5997646714155651,0.49989546476014685,0.33513139179297624,0.37000000000000005,-0.28232346456410906
