,0,1,2,3,4,5,6,7,8,9,10
0,0.6000000000000001,0.5,0.5,0.6,0.6,0.6000000000000001,0.4,0.6,0.4,0.4,-0.24879398503569813
1,0.7000000000000001,0.5,0.5,0.6,0.6,0.6000000000000001,0.4,0.6,0.4,0.4,-0.26066024262130694
2,0.6000000000000001,0.6,0.5,0.6,0.6,0.6000000000000001,0.4,0.6,0.4,0.4,-0.25678757623692283
3,0.6000000000000001,0.5,0.6,0.6,0.6,0.6000000000000001,0.4,0.6,0.4,0.4,-0.22380369745807385
4,0.6000000000000001,0.5,0.5,0.7,0.6,0.6000000000000001,0.4,0.6,0.4,0.4,-0.2610167354554335
5,0.6000000000000001,0.5,0.5,0.6,0.7,0.6000000000000001,0.4,0.6,0.4,0.4,-0.25144975596606584
6,0.6000000000000001,0.5,0.5,0.6,0.6,0.7000000000000001,0.4,0.6,0.4,0.4,-0.258201283966907
7,0.6000000000000001,0.5,0.5,0.6,0.6,0.6000000000000001,0.5,0.6,0.4,0.4,-0.2653839889861783
8,0.6000000000000001,0.5,0.5,0.6,0.6,0.6000000000000001,0.4,0.7,0.4,0.4,-0.247474771133114
9,0.6000000000000001,0.5,0.5,0.6,0.6,0.6000000000000001,0.4,0.6,0.5,0.4,-0.284304531814793
10,0.6000000000000001,0.5,0.5,0.6,0.6,0.6000000000000001,0.4,0.6,0.4,0.30000000000000004,-0.2732226286538116
11,0.7186625758560882,0.579935912012247,0.25009712422375713,0.7222275041973539,0.626557709303677,0.6940729893120888,0.5659000395048019,0.5868078609741586,0.5,0.16000000000000003,-0.4768975058039246
12,0.7186625758560882,0.579935912012247,0.25009712422375713,0.7222275041973539,0.626557709303677,0.6940729893120888,0.5659000395048019,0.5868078609741586,0.5,0.16000000000000003,-0.4768975058039246
13,0.8186625758560881,0.579935912012247,0.25009712422375713,0.7222275041973539,0.626557709303677,0.6940729893120888,0.5659000395048019,0.5868078609741586,0.5,0.16000000000000003,-0.5001008895021644
14,0.7186625758560882,0.679935912012247,0.25009712422375713,0.7222275041973539,0.626557709303677,0.6940729893120888,0.5659000395048019,0.5868078609741586,0.5,0.16000000000000003,-0.48205476734119423
15,0.7186625758560882,0.579935912012247,0.35009712422375716,0.7222275041973539,0.626557709303677,0.6940729893120888,0.5659000395048019,0.5868078609741586,0.5,0.16000000000000003,-0.4513135601964259
16,0.7186625758560882,0.579935912012247,0.25009712422375713,0.8222275041973539,0.626557709303677,0.6940729893120888,0.5659000395048019,0.5868078609741586,0.5,0.16000000000000003,-0.48566534187008953
17,0.7186625758560882,0.579935912012247,0.25009712422375713,0.7222275041973539,0.726557709303677,0.6940729893120888,0.5659000395048019,0.5868078609741586,0.5,0.16000000000000003,-0.4776385284078355
18,0.7186625758560882,0.579935912012247,0.25009712422375713,0.7222275041973539,0.626557709303677,0.7940729893120888,0.5659000395048019,0.5868078609741586,0.5,0.16000000000000003,-0.4772183015358732
19,0.7186625758560882,0.579935912012247,0.25009712422375713,0.7222275041973539,0.626557709303677,0.6940729893120888,0.6659000395048019,0.5868078609741586,0.5,0.16000000000000003,-0.4620178215759557
20,0.7186625758560882,0.579935912012247,0.25009712422375713,0.7222275041973539,0.626557709303677,0.6940729893120888,0.5659000395048019,0.6868078609741586,0.5,0.16000000000000003,-0.47595620325050175
21,0.7186625758560882,0.579935912012247,0.25009712422375713,0.7222275041973539,0.626557709303677,0.6940729893120888,0.5659000395048019,0.5868078609741586,0.4,0.16000000000000003,-0.47265625731820904
22,0.7186625758560882,0.579935912012247,0.25009712422375713,0.7222275041973539,0.626557709303677,0.6940729893120888,0.5659000395048019,0.5868078609741586,0.5,0.26,-0.43885952956700497
23,0.960804611033695,0.6679120598558581,0.2,0.8630770756394676,0.6488102412967803,0.7563659572821533,0.5649442075141934,0.5716418308452242,0.5,0.16000000000000003,-0.5278546835695624
